chr	coordinate	ORF	internal	flag
chrXII	109030	YLL018C-A	0	0
chrXII	111614	YLL018C	0	0
chrXII	116313	YLL015W	0	0
chrXII	121304	YLL014W	0	0
chrXII	125027	YLL013C	0	0
chrXII	125481	YLL012W	0	0
chrXII	127512	YLL011W	0	0
chrXII	130796	YLL010C	0	0
chrXII	131466	YLL009C	0	0
chrXII	131699	YLL008W	0	0
chrXII	136375	YLL007C	0	0
chrXII	136565	YLL006W	0	0
chrXII	141067	YLL004W	0	0
chrXII	143153	YLL003W	0	0
chrXII	146276	YLL002W	0	0
chrXII	147860	YLL001W	0	0
chrXII	154008	YLR001C	0	0
chrXII	156370	YLR002C	0	0
chrXII	157748	YLR003C	0	0
chrXII	159816	YLR004C	0	0
chrXII	160020	YLR005W	0	0
chrXII	164068	YLR006C	0	0
chrXII	164385	YLR007W	0	0
chrXII	166194	YLR008C	0	0
chrXII	166397	YLR009W	0	0
chrXII	168036	YLR010C	0	0
chrXII	169035	YLR011W	0	0
chrXII	175026	YLR014C	0	0
chrXII	175190	YLR015W	0	0
chrXII	177449	YLR016C	0	0
chrXII	177614	YLR017W	1	0
chrXII	179696	YLR018C	0	0
chrXII	179982	YLR019W	0	0
chrXII	183444	YLR020C	0	0
chrXII	183591	YLR021W	0	0
chrXII	184927	YLR022C	0	0
chrXII	187317	YLR023C	0	0
chrXII	193465	YLR024C	0	0
chrXII	194403	YLR025W	0	0
chrXII	196587	YLR026C	0	0
chrXII	198113	YLR027C	0	0
chrXII	201468	YLR028C	0	0
chrXII	202613	YLR029C	0	0
chrXII	204940	YLR032W	0	0
chrXII	208708	YLR033W	0	0
chrXII	212092	YLR034C	0	0
chrXII	214495	YLR035C	0	0
chrXII	222185	YLR036C	0	0
chrXII	223256	YLR037C	0	0
chrXII	225237	YLR038C	0	0
chrXII	228534	YLR039C	1	0
chrXII	229715	YLR040C	0	0
chrXII	230532	YLR042C	0	0
chrXII	232059	YLR043C	0	0
chrXII	234111	YLR044C	0	0
chrXII	237805	YLR045C	0	0
chrXII	238981	YLR046C	0	0
chrXII	241643	YLR047C	0	0
chrXII	242190	YLR048W	0	0
chrXII	245363	YLR049C	0	0
chrXII	246083	YLR050C	0	0
chrXII	246998	YLR051C	0	0
chrXII	247195	YLR052W	0	0
chrXII	253138	YLR055C	0	0
chrXII	253804	YLR056W	0	0
chrXII	255241	YLR057W	0	0
chrXII	259440	YLR058C	0	0
chrXII	260536	YLR059C	1	0
chrXII	260950	YLR060W	0	0
chrXII	263172	YLR061W	0	0
chrXII	264233	YLR063W	1	0
chrXII	265400	YLR064W	0	0
chrXII	266950	YLR065C	0	0
chrXII	267140	YLR066W	0	0
chrXII	270971	YLR068W	0	0
chrXII	273921	YLR069C	0	0
chrXII	275036	YLR070C	1	0
chrXII	278659	YLR071C	0	0
chrXII	278842	YLR072W	0	0
chrXII	281741	YLR073C	0	0
chrXII	282490	YLR074C	0	0
chrXII	282906	YLR075W	0	0
chrXII	283841	YLR077W	0	0
chrXII	286612	YLR078C	0	0
chrXII	286772	YLR079W	0	0
chrXII	287985	YLR080W	1	0
chrXII	293628	YLR082C	0	0
chrXII	296258	YLR083C	0	0
chrXII	300292	YLR084C	0	0
chrXII	302018	YLR085C	0	0
chrXII	302187	YLR086W	0	0
chrXII	315854	YLR087C	0	0
chrXII	316075	YLR088W	0	0
chrXII	320236	YLR089C	0	0
chrXII	320683	YLR090W	0	0
chrXII	322273	YLR091W	0	0
chrXII	327470	YLR093C	0	0
chrXII	329257	YLR094C	0	0
chrXII	332128	YLR095C	0	0
chrXII	332387	YLR096W	0	0
chrXII	337323	YLR097C	0	0
chrXII	340950	YLR099C	0	0
chrXII	341291	YLR099W-A	0	0
chrXII	341786	YLR100W	0	0
chrXII	343780	YLR102C	0	0
chrXII	346019	YLR103C	0	0
chrXII	346545	YLR104W	0	0
chrXII	348205	YLR105C	0	0
chrXII	363857	YLR106C	0	0
chrXII	364116	YLR107W	0	0
chrXII	368184	YLR108C	0	0
chrXII	368744	YLR109W	0	0
chrXII	370141	YLR110C	0	0
chrXII	371446	YLR113W	0	0
chrXII	377303	YLR114C	0	0
chrXII	377965	YLR115W	0	0
chrXII	380840	YLR116W	1	0
chrXII	384534	YLR117C	0	0
chrXII	385443	YLR118C	0	0
chrXII	385557	YLR119W	1	0
chrXII	388333	YLR120C	0	0
chrXII	390406	YLR121C	0	0
chrXII	395599	YLR126C	0	0
chrXII	398371	YLR127C	0	0
chrXII	398482	YLR128W	0	0
chrXII	399621	YLR129W	0	0
chrXII	404257	YLR130C	0	0
chrXII	407046	YLR131C	0	0
chrXII	408240	YLR132C	0	0
chrXII	408345	YLR133W	0	0
chrXII	410680	YLR134W	0	0
chrXII	413178	YLR135W	0	0
chrXII	416699	YLR136C	0	0
chrXII	416988	YLR137W	0	0
chrXII	418283	YLR138W	0	0
chrXII	423504	YLR139C	0	0
chrXII	423658	YLR141W	0	0
chrXII	425078	YLR142W	0	0
chrXII	427318	YLR143W	0	0
chrXII	432036	YLR144C	0	0
chrXII	432159	YLR145W	0	0
chrXII	433755	YLR146C	0	0
chrXII	433870	YLR146W-A	0	0
chrXII	434494	YLR147C	0	0
chrXII	434593	YLR148W	0	0
chrXII	440441	YLR150W	0	0
chrXII	442738	YLR151C	0	0
chrXII	444835	YLR152C	0	0
chrXII	447643	YLR153C	0	0
chrXII	448369	YLR154C	0	0
chrXII	474169	YLR157C	0	0
chrXII	481798	YLR157W-E	0	0
chrXII	487553	YLR160C	0	0
chrXII	493279	YLR163C	0	0
chrXII	495266	YLR165C	0	0
chrXII	498080	YLR166C	0	0
chrXII	498890	YLR167W	0	0
chrXII	501074	YLR170C	0	0
chrXII	502190	YLR172C	0	0
chrXII	502340	YLR173W	0	0
chrXII	506105	YLR175W	0	0
chrXII	510454	YLR176C	0	0
chrXII	510887	YLR177W	0	0
chrXII	513851	YLR178C	0	0
chrXII	514764	YLR179C	0	0
chrXII	515206	YLR180W	0	0
chrXII	517692	YLR181C	0	0
chrXII	517886	YLR182W	0	0
chrXII	522046	YLR183C	0	0
chrXII	522672	YLR185W	1	0
chrXII	523575	YLR186W	0	0
chrXII	524832	YLR187W	0	0
chrXII	528231	YLR188W	0	0
chrXII	534628	YLR189C	0	0
chrXII	534836	YLR190W	0	0
chrXII	537228	YLR191W	0	0
chrXII	539686	YLR192C	0	0
chrXII	540586	YLR193C	0	0
chrXII	541587	YLR194C	0	0
chrXII	543335	YLR195C	0	0
chrXII	543915	YLR196W	0	0
chrXII	546061	YLR197W	0	0
chrXII	548816	YLR199C	0	0
chrXII	548984	YLR200W	0	0
chrXII	550293	YLR201C	0	0
chrXII	552024	YLR203C	0	0
chrXII	552240	YLR204W	0	0
chrXII	553717	YLR205C	0	0
chrXII	554438	YLR206W	0	0
chrXII	556788	YLR207W	0	0
chrXII	559435	YLR208W	0	0
chrXII	561766	YLR209C	0	0
chrXII	561930	YLR210W	0	0
chrXII	564581	YLR211C	0	0
chrXII	566326	YLR212C	0	0
chrXII	568077	YLR213C	0	0
chrXII	568518	YLR214W	0	0
chrXII	571899	YLR215C	0	0
chrXII	573242	YLR216C	0	0
chrXII	573765	YLR218C	1	0
chrXII	573978	YLR219W	0	0
chrXII	576672	YLR220W	0	0
chrXII	579057	YLR221C	0	0
chrXII	581816	YLR222C	0	0
chrXII	585802	YLR223C	0	0
chrXII	586174	YLR224W	0	0
chrXII	588986	YLR225C	0	0
chrXII	589305	YLR226W	0	0
chrXII	592562	YLR227C	0	0
chrXII	602666	YLR228C	0	0
chrXII	604996	YLR229C	0	0
chrXII	607146	YLR231C	0	0
chrXII	609566	YLR233C	0	0
chrXII	609719	YLR234W	0	0
chrXII	612300	YLR237W	0	0
chrXII	614696	YLR238W	0	0
chrXII	617375	YLR239C	0	0
chrXII	617532	YLR240W	0	0
chrXII	620435	YLR241W	0	0
chrXII	623986	YLR242C	0	0
chrXII	624143	YLR243W	0	0
chrXII	626349	YLR244C	0	0
chrXII	626931	YLR245C	0	0
chrXII	627117	YLR246W	0	0
chrXII	633371	YLR247C	0	0
chrXII	633674	YLR248W	0	0
chrXII	636740	YLR249W	0	0
chrXII	640273	YLR250W	0	0
chrXII	641403	YLR251W	0	0
chrXII	642540	YLR253W	0	0
chrXII	645071	YLR254C	0	0
chrXII	646124	YLR256W	0	0
chrXII	658622	YLR257W	0	0
chrXII	660628	YLR258W	0	0
chrXII	665036	YLR259C	0	0
chrXII	665716	YLR260W	0	0
chrXII	668940	YLR262C	0	0
chrXII	669684	YLR262C-A	0	0
chrXII	669851	YLR263W	0	0
chrXII	673124	YLR264W	0	0
chrXII	675458	YLR265C	0	0
chrXII	677694	YLR266C	1	1
chrXII	680149	YLR268W	0	0
chrXII	681077	YLR270W	0	0
chrXII	682599	YLR271W	0	0
chrXII	687294	YLR272C	0	0
chrXII	691258	YLR273C	0	0
chrXII	691527	YLR274W	0	0
chrXII	694323	YLR275W	0	0
chrXII	696926	YLR276C	0	0
chrXII	699643	YLR277C	0	0
chrXII	704329	YLR278C	0	0
chrXII	704974	YLR281C	0	0
chrXII	705150	YLR283W	0	0
chrXII	707102	YLR284C	0	0
chrXII	707326	YLR285W	0	0
chrXII	710367	YLR286C	0	0
chrXII	712128	YLR287C	0	0
chrXII	713201	YLR287C-A	0	0
chrXII	714959	YLR288C	0	0
chrXII	715059	YLR289W	0	0
chrXII	717992	YLR290C	0	0
chrXII	719527	YLR291C	0	0
chrXII	720390	YLR292C	0	0
chrXII	721467	YLR293C	0	0
chrXII	722412	YLR295C	0	0
chrXII	723736	YLR297W	0	0
chrXII	725421	YLR298C	0	0
chrXII	725858	YLR299W	0	0
chrXII	728847	YLR300W	0	0
chrXII	730779	YLR301W	0	0
chrXII	737587	YLR304C	0	0
chrXII	743900	YLR305C	0	0
chrXII	744069	YLR306W	0	0
chrXII	751790	YLR309C	0	0
chrXII	757143	YLR310C	0	0
chrXII	759468	YLR312W-A	0	0
chrXII	762381	YLR313C	0	0
chrXII	764177	YLR314C	0	0
chrXII	764754	YLR315W	0	0
chrXII	766367	YLR316C	0	0
chrXII	766581	YLR318W	1	1
chrXII	771755	YLR319C	0	0
chrXII	771940	YLR320W	0	0
chrXII	777872	YLR321C	0	0
chrXII	778979	YLR323C	0	0
chrXII	779148	YLR324W	0	0
chrXII	781400	YLR325C	0	0
chrXII	782088	YLR326W	0	0
chrXII	783656	YLR327C	0	0
chrXII	784702	YLR328W	0	0
chrXII	787609	YLR330W	0	0
chrXII	790305	YLR332W	0	0
chrXII	796406	YLR333C	0	0
chrXII	797421	YLR335W	0	0
chrXII	802437	YLR336C	0	0
chrXII	805162	YLR337C	0	0
chrXII	805827	YLR340W	0	0
chrXII	809740	YLR342W	0	0
chrXII	819267	YLR344W	0	0
chrXII	820448	YLR345W	0	0
chrXII	822644	YLR346C	0	0
chrXII	826539	YLR347C	0	0
chrXII	827995	YLR348C	0	0
chrXII	828683	YLR350W	0	0
chrXII	830379	YLR351C	0	0
chrXII	830977	YLR352W	0	0
chrXII	833871	YLR353W	0	0
chrXII	837398	YLR354C	0	0
chrXII	839332	YLR355C	0	0
chrXII	840285	YLR356W	0	0
chrXII	841279	YLR357W	0	0
chrXII	844214	YLR359W	0	0
chrXII	846026	YLR360W	0	0
chrXII	849145	YLR361C	0	0
chrXII	849702	YLR361C-A	0	0
chrXII	849836	YLR362W	0	0
chrXII	853218	YLR363C	0	0
chrXII	853451	YLR363W-A	0	0
chrXII	855831	YLR367W	0	0
chrXII	857474	YLR368W	0	0
chrXII	859529	YLR369W	0	0
chrXII	862294	YLR370C	0	0
chrXII	862516	YLR371W	0	0
chrXII	867210	YLR372W	0	0
chrXII	871383	YLR373C	0	0
chrXII	871607	YLR375W	0	0
chrXII	873601	YLR376C	0	0
chrXII	877383	YLR378C	0	0
chrXII	878203	YLR380W	0	0
chrXII	879677	YLR381W	0	0
chrXII	884996	YLR382C	0	0
chrXII	885206	YLR383W	0	0
chrXII	892885	YLR384C	1	0
chrXII	893428	YLR385C	0	0
chrXII	893606	YLR386W	0	0
chrXII	897721	YLR387C	0	0
chrXII	898094	YLR388W	0	0
chrXII	902660	YLR389C	0	0
chrXII	903126	YLR390W	1	0
chrXII	903670	YLR390W-A	0	0
chrXII	906484	YLR392C	0	0
chrXII	907035	YLR393W	0	0
chrXII	910008	YLR395C	0	0
chrXII	912348	YLR396C	0	0
chrXII	914961	YLR397C	0	0
chrXII	919059	YLR398C	0	0
chrXII	921642	YLR399C	0	0
chrXII	924496	YLR401C	0	0
chrXII	924931	YLR403W	0	0
chrXII	928714	YLR404W	0	0
chrXII	929782	YLR405W	0	0
chrXII	931781	YLR406C	0	0
chrXII	932475	YLR406C-A	0	0
chrXII	932723	YLR407W	0	0
chrXII	934236	YLR408C	1	0
chrXII	937281	YLR409C	0	0
chrXII	937480	YLR410W	0	0
chrXII	947139	YLR411W	0	0
chrXII	948351	YLR412W	0	0
chrXII	950658	YLR412C-A	0	0
chrXII	951109	YLR413W	0	0
chrXII	954274	YLR414C	0	0
chrXII	954949	YLR417W	0	0
chrXII	958155	YLR418C	0	0
chrXII	958367	YLR419W	0	0
chrXII	963761	YLR420W	0	0
chrXII	965597	YLR421C	0	0
chrXII	965782	YLR422W	0	0
chrXII	973189	YLR423C	0	0
chrXII	973374	YLR424W	0	0
chrXII	982693	YLR425W	0	0
chrXII	987039	YLR426W	0	0
chrXII	988324	YLR427W	0	0
chrXII	990730	YLR429W	0	0
chrXII	993136	YLR430W	0	0
chrXII	1001991	YLR431C	0	0
chrXII	1002325	YLR432W	0	0
chrXII	1006122	YLR433C	0	0
chrXII	1006313	YLR435W	0	0
chrXII	1011339	YLR436C	0	0
chrXII	1012041	YLR437C	0	0
chrXII	1012466	YLR438W	0	0
chrXII	1014237	YLR438C-A	0	0
chrXII	1014441	YLR439W	0	0
chrXII	1017766	YLR440C	0	0
chrXII	1018936	YLR441C	0	0
chrXII	1022289	YLR442C	0	0
chrXII	1022482	YLR443W	0	0
chrXII	1025144	YLR446W	0	0
chrXII	1027929	YLR447C	0	0
chrXII	1028799	YLR448W	0	0
chrXII	1030813	YLR449W	0	0
chrXII	1032444	YLR450W	0	0
chrXII	1036001	YLR451W	0	0
chrXII	1041422	YLR452C	0	0
chrXII	1043036	YLR453C	0	0
chrXII	1043859	YLR454W	0	0
chrXII	1053396	YLR455W	0	0
chrXII	1055058	YLR456W	0	0
chrXII	1056757	YLR457C	1	1
chrXII	1057319	YLR459W	0	0
chrXII	1061082	YLR460C	0	0
chrXII	1065571	YLR462W	0	0
chrXII	1072104	YLR467W	0	0
chrXIII	5093	YML133C	0	0
chrXIII	7237	YML132W	0	0
chrXIII	10164	YML131W	0	0
chrXIII	13271	YML130C	0	0
chrXIII	14763	YML129C	0	0
chrXIII	16778	YML128C	0	0
chrXIII	16984	YML127W	0	0
chrXIII	20474	YML126C	1	0
chrXIII	21717	YML125C	0	0
chrXIII	23713	YML124C	0	0
chrXIII	25839	YML123C	0	0
chrXIII	26870	YML121W	0	0
chrXIII	29897	YML120C	0	0
chrXIII	30518	YML119W	0	0
chrXIII	32178	YML118W	0	0
chrXIII	34102	YML117W	0	0
chrXIII	38115	YML116W	0	0
chrXIII	41865	YML115C	0	0
chrXIII	43594	YML114C	0	0
chrXIII	43997	YML113W	0	0
chrXIII	45009	YML112W	0	0
chrXIII	46816	YML111W	0	0
chrXIII	50981	YML110C	0	0
chrXIII	51587	YML109W	0	0
chrXIII	54772	YML108W	0	0
chrXIII	56255	YML107C	1	1
chrXIII	56482	YML106W	0	0
chrXIII	58718	YML105C	0	0
chrXIII	62358	YML104C	0	0
chrXIII	67586	YML103C	0	0
chrXIII	68288	YML102W	0	0
chrXIII	70125	YML101C	0	0
chrXIII	70128	YML100W-A	0	0
chrXIII	70526	YML100W	0	0
chrXIII	76997	YML099C	1	1
chrXIII	77247	YML098W	0	0
chrXIII	79733	YML097C	0	0
chrXIII	79885	YML096W	0	0
chrXIII	82139	YML095C	0	0
chrXIII	82244	YML094W	0	0
chrXIII	83066	YML093W	0	0
chrXIII	86760	YML092C	0	0
chrXIII	91018	YML091C	0	0
chrXIII	91962	YML088W	0	0
chrXIII	95379	YML087C	0	0
chrXIII	97527	YML086C	0	0
chrXIII	99432	YML085C	0	0
chrXIII	101807	YML082W	0	0
chrXIII	104221	YML081C-A	0	0
chrXIII	104634	YML081W	0	0
chrXIII	108686	YML080W	0	0
chrXIII	110238	YML079W	0	0
chrXIII	110977	YML078W	0	0
chrXIII	111865	YML077W	0	0
chrXIII	115385	YML076C	0	0
chrXIII	118986	YML075C	0	0
chrXIII	121350	YML074C	0	0
chrXIII	124209	YML073C	0	0
chrXIII	129526	YML072C	0	0
chrXIII	131648	YML071C	0	0
chrXIII	133403	YML070W	0	0
chrXIII	135460	YML069W	0	0
chrXIII	137485	YML068W	0	0
chrXIII	140234	YML067C	0	0
chrXIII	141953	YML066C	0	0
chrXIII	142116	YML065W	0	0
chrXIII	145937	YML064C	0	0
chrXIII	146456	YML063W	0	0
chrXIII	148737	YML062C	0	0
chrXIII	151682	YML061C	0	0
chrXIII	151792	YML060W	0	0
chrXIII	158322	YML059C	0	0
chrXIII	158717	YML058W-A	0	0
chrXIII	159339	YML058W	0	0
chrXIII	160125	YML057W	0	0
chrXIII	164614	YML055W	0	0
chrXIII	164801	YML056C	0	0
chrXIII	169843	YML053C	0	0
chrXIII	170372	YML052W	0	0
chrXIII	171516	YML051W	0	0
chrXIII	173121	YML050W	0	0
chrXIII	178177	YML049C	1	0
chrXIII	178384	YML048W	0	0
chrXIII	181369	YML046W	0	0
chrXIII	191929	YML043C	0	0
chrXIII	195800	YML041C	0	0
chrXIII	204186	YML038C	0	0
chrXIII	205455	YML037C	0	0
chrXIII	205611	YML036W	0	0
chrXIII	209066	YML035C	0	0
chrXIII	209451	YML034W	0	0
chrXIII	213970	YML032C	0	0
chrXIII	214157	YML031W	0	0
chrXIII	216412	YML030W	0	0
chrXIII	217282	YML029W	0	0
chrXIII	220109	YML028W	0	0
chrXIII	221190	YML027W	0	0
chrXIII	223858	YML026C	0	0
chrXIII	225417	YML025C	0	0
chrXIII	225835	YML024W	0	0
chrXIII	228708	YML023C	0	0
chrXIII	228868	YML022W	0	0
chrXIII	230793	YML021C	1	0
chrXIII	230971	YML020W	0	0
chrXIII	233419	YML019W	0	0
chrXIII	236088	YML018C	0	0
chrXIII	236518	YML017W	0	0
chrXIII	241799	YML016C	0	0
chrXIII	243059	YML015C	0	0
chrXIII	243215	YML014W	0	0
chrXIII	244120	YML013W	0	0
chrXIII	246075	YML012W	0	0
chrXIII	247464	YML011C	0	0
chrXIII	247639	YML010W	0	0
chrXIII	251558	YML009C	0	0
chrXIII	253024	YML008C	0	0
chrXIII	253321	YML007C-A	0	0
chrXIII	253699	YML007W	0	0
chrXIII	258574	YML006C	0	0
chrXIII	260236	YML005W	1	0
chrXIII	262703	YML004C	0	0
chrXIII	263495	YML003W	1	1
chrXIII	267081	YML001W	0	0
chrXIII	271471	YMR001C	0	0
chrXIII	272138	YMR002W	0	0
chrXIII	273086	YMR003W	0	0
chrXIII	273957	YMR004W	0	0
chrXIII	275959	YMR005W	0	0
chrXIII	279739	YMR006C	0	0
chrXIII	282768	YMR008C	0	0
chrXIII	284068	YMR009W	0	0
chrXIII	284891	YMR010W	0	0
chrXIII	288041	YMR011W	0	0
chrXIII	291026	YMR012W	0	0
chrXIII	296786	YMR013C	0	0
chrXIII	298842	YMR014W	0	0
chrXIII	302539	YMR015C	0	0
chrXIII	305819	YMR016C	0	0
chrXIII	312228	YMR019W	1	0
chrXIII	315410	YMR020W	1	1
chrXIII	318502	YMR021C	0	0
chrXIII	318680	YMR022W	0	0
chrXIII	321229	YMR023C	0	0
chrXIII	321907	YMR024W	1	0
chrXIII	323293	YMR025W	0	0
chrXIII	325557	YMR026C	0	0
chrXIII	325786	YMR027W	0	0
chrXIII	327459	YMR028W	0	0
chrXIII	330260	YMR029C	0	0
chrXIII	330619	YMR030W	0	0
chrXIII	334817	YMR031C	0	0
chrXIII	335194	YMR032W	0	0
chrXIII	337745	YMR033W	0	0
chrXIII	340855	YMR034C	0	0
chrXIII	341126	YMR035W	0	0
chrXIII	343562	YMR036C	0	0
chrXIII	346946	YMR037C	0	0
chrXIII	348277	YMR038C	0	0
chrXIII	349622	YMR039C	0	0
chrXIII	350312	YMR040W	0	0
chrXIII	351991	YMR041C	0	0
chrXIII	352596	YMR042W	0	0
chrXIII	353864	YMR043W	0	0
chrXIII	355344	YMR044W	0	0
chrXIII	366780	YMR047C	0	0
chrXIII	366972	YMR048W	0	0
chrXIII	370561	YMR049C	0	0
chrXIII	379566	YMR052W	0	0
chrXIII	383089	YMR054W	0	0
chrXIII	387050	YMR055C	0	0
chrXIII	388767	YMR058W	0	0
chrXIII	391077	YMR059W	0	0
chrXIII	392527	YMR060C	0	0
chrXIII	392731	YMR061W	0	0
chrXIII	396426	YMR062C	0	0
chrXIII	397040	YMR063W	0	0
chrXIII	397930	YMR064W	1	0
chrXIII	399851	YMR065W	1	0
chrXIII	401523	YMR066W	0	0
chrXIII	405600	YMR067C	0	0
chrXIII	406290	YMR068W	0	0
chrXIII	407801	YMR069W	1	0
chrXIII	408944	YMR070W	0	0
chrXIII	411323	YMR071C	0	0
chrXIII	411547	YMR072W	0	0
chrXIII	412913	YMR073C	0	0
chrXIII	413492	YMR074C	0	0
chrXIII	413979	YMR075W	0	0
chrXIII	420108	YMR076C	0	0
chrXIII	422216	YMR077C	0	0
chrXIII	424735	YMR078C	0	0
chrXIII	424945	YMR079W	0	0
chrXIII	429697	YMR080C	0	0
chrXIII	431549	YMR081C	0	0
chrXIII	434734	YMR083W	0	0
chrXIII	436363	YMR084W	0	0
chrXIII	439146	YMR086W	0	0
chrXIII	442469	YMR087W	0	0
chrXIII	445242	YMR088C	0	0
chrXIII	448308	YMR089C	0	0
chrXIII	449132	YMR090W	0	0
chrXIII	451422	YMR091C	0	0
chrXIII	453511	YMR092C	0	0
chrXIII	453992	YMR093W	0	0
chrXIII	455815	YMR094W	0	0
chrXIII	458379	YMR096W	0	0
chrXIII	460570	YMR097C	0	0
chrXIII	462678	YMR098C	0	0
chrXIII	464850	YMR099C	0	0
chrXIII	466071	YMR100W	0	0
chrXIII	469029	YMR101C	1	0
chrXIII	472509	YMR102C	0	0
chrXIII	475526	YMR104C	0	0
chrXIII	477665	YMR105C	0	0
chrXIII	480230	YMR106C	0	0
chrXIII	482976	YMR107W	0	0
chrXIII	483875	YMR108W	0	0
chrXIII	486546	YMR109W	0	0
chrXIII	492015	YMR110C	0	0
chrXIII	493902	YMR111C	0	0
chrXIII	494461	YMR112C	1	0
chrXIII	494945	YMR113W	0	0
chrXIII	497481	YMR114C	0	0
chrXIII	497650	YMR115W	0	0
chrXIII	500717	YMR116C	0	0
chrXIII	501919	YMR117C	0	0
chrXIII	502554	YMR118C	1	0
chrXIII	505135	YMR119W	0	0
chrXIII	509323	YMR120C	0	0
chrXIII	510383	YMR121C	0	0
chrXIII	511271	YMR122W-A	0	0
chrXIII	513542	YMR123W	0	0
chrXIII	514227	YMR124W	0	0
chrXIII	517471	YMR125W	0	0
chrXIII	522019	YMR126C	0	0
chrXIII	523446	YMR127C	0	0
chrXIII	523650	YMR128W	0	0
chrXIII	527746	YMR129W	0	0
chrXIII	532043	YMR130W	0	0
chrXIII	535615	YMR132C	0	0
chrXIII	537809	YMR134W	0	0
chrXIII	540109	YMR135C	0	0
chrXIII	540914	YMR136W	0	0
chrXIII	545024	YMR137C	0	0
chrXIII	545155	YMR138W	0	0
chrXIII	545933	YMR139W	0	0
chrXIII	547657	YMR140W	0	0
chrXIII	551211	YMR142C	0	0
chrXIII	551853	YMR143W	0	0
chrXIII	553254	YMR144W	0	0
chrXIII	556678	YMR145C	0	0
chrXIII	558590	YMR146C	0	0
chrXIII	559175	YMR147W	0	0
chrXIII	560059	YMR148W	0	0
chrXIII	560919	YMR149W	0	0
chrXIII	562568	YMR150C	0	0
chrXIII	563085	YMR152W	0	0
chrXIII	564383	YMR153W	0	0
chrXIII	568218	YMR154C	0	0
chrXIII	568551	YMR155W	0	0
chrXIII	571046	YMR156C	0	0
chrXIII	572042	YMR157C	1	1
chrXIII	572241	YMR158W	0	0
chrXIII	574893	YMR159C	1	0
chrXIII	575019	YMR160W	0	0
chrXIII	577669	YMR161W	0	0
chrXIII	584075	YMR162C	0	0
chrXIII	586533	YMR163C	0	0
chrXIII	589689	YMR164C	0	0
chrXIII	592816	YMR165C	0	0
chrXIII	594655	YMR166C	0	0
chrXIII	594875	YMR167W	0	0
chrXIII	599170	YMR168C	0	0
chrXIII	601138	YMR169C	0	0
chrXIII	603108	YMR170C	0	0
chrXIII	605696	YMR171C	0	0
chrXIII	606106	YMR172W	1	0
chrXIII	608635	YMR173W	0	0
chrXIII	610399	YMR174C	0	0
chrXIII	610995	YMR175W	0	0
chrXIII	611632	YMR176W	0	0
chrXIII	616429	YMR177W	0	0
chrXIII	618432	YMR178W	0	0
chrXIII	619799	YMR179W	0	0
chrXIII	623290	YMR180C	0	0
chrXIII	624258	YMR181C	0	0
chrXIII	625280	YMR182C	0	0
chrXIII	627885	YMR183C	0	0
chrXIII	628182	YMR184W	0	0
chrXIII	628967	YMR185W	0	0
chrXIII	632328	YMR186W	0	0
chrXIII	636006	YMR187C	0	0
chrXIII	637027	YMR188C	0	0
chrXIII	637364	YMR189W	0	0
chrXIII	645410	YMR190C	0	0
chrXIII	645646	YMR191W	0	0
chrXIII	647029	YMR192W	0	0
chrXIII	650026	YMR193W	0	0
chrXIII	651163	YMR194W	1	0
chrXIII	652913	YMR194C-B	0	0
chrXIII	654029	YMR195W	0	0
chrXIII	655009	YMR196W	0	0
chrXIII	659231	YMR197C	0	0
chrXIII	659465	YMR198W	0	0
chrXIII	662446	YMR199W	0	0
chrXIII	664668	YMR200W	0	0
chrXIII	667059	YMR201C	0	0
chrXIII	667512	YMR202W	0	0
chrXIII	668427	YMR203W	0	0
chrXIII	671366	YMR204C	0	0
chrXIII	674773	YMR205C	0	0
chrXIII	675511	YMR206W	0	0
chrXIII	684003	YMR207C	0	0
chrXIII	684449	YMR208W	0	0
chrXIII	687318	YMR209C	0	0
chrXIII	687493	YMR210W	0	0
chrXIII	689040	YMR211W	0	0
chrXIII	693189	YMR212C	0	0
chrXIII	693350	YMR213W	0	0
chrXIII	695331	YMR214W	0	0
chrXIII	696762	YMR215W	0	0
chrXIII	701235	YMR216C	0	0
chrXIII	701664	YMR217W	0	0
chrXIII	706919	YMR218C	0	0
chrXIII	707111	YMR219W	0	0
chrXIII	712298	YMR220W	0	0
chrXIII	715446	YMR221C	0	0
chrXIII	716337	YMR222C	0	0
chrXIII	716512	YMR223W	0	0
chrXIII	720693	YMR224C	0	0
chrXIII	721424	YMR225C	0	0
chrXIII	722446	YMR226C	0	0
chrXIII	724403	YMR227C	0	0
chrXIII	724618	YMR228W	0	0
chrXIII	731176	YMR229C	0	0
chrXIII	732382	YMR230W	0	0
chrXIII	733493	YMR231W	0	0
chrXIII	739128	YMR233W	0	0
chrXIII	740193	YMR234W	0	0
chrXIII	742779	YMR235C	0	0
chrXIII	742951	YMR236W	0	0
chrXIII	743684	YMR237W	0	0
chrXIII	746237	YMR238W	0	0
chrXIII	749735	YMR239C	0	0
chrXIII	751307	YMR240C	0	0
chrXIII	751739	YMR241W	0	0
chrXIII	754228	YMR242C	0	0
chrXIII	756277	YMR243C	0	0
chrXIII	759078	YMR244C-A	0	0
chrXIII	759580	YMR246W	0	0
chrXIII	768100	YMR247C	0	0
chrXIII	770758	YMR250W	0	0
chrXIII	773280	YMR251W	1	0
chrXIII	774711	YMR251W-A	0	0
